gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	acceptedNameUsage	acceptedNameUsageID	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	basisOfRecord	bed	behavior	catalogNumber	class	collectionCode	collectionID	continent	coordinatePrecision	coordinateUncertaintyInMeters	country	countryCode	county	dataGeneralizations	datasetID	datasetName	dateIdentified	day	decimalLatitude	decimalLongitude	disposition	dynamicProperties	earliestAgeOrLowestStage	earliestEonOrLowestEonothem	earliestEpochOrLowestSeries	earliestEraOrLowestErathem	earliestPeriodOrLowestSystem	endDayOfYear	establishmentMeans	eventDate	eventID	eventRemarks	eventTime	family	fieldNotes	fieldNumber	footprintSRS	footprintSpatialFit	footprintWKT	formation	genus	geodeticDatum	geologicalContextID	georeferencedDate	georeferenceProtocol	georeferenceRemarks	georeferenceSources	georeferenceVerificationStatus	georeferencedBy	group	habitat	higherClassification	higherGeography	higherGeographyID	highestBiostratigraphicZone	identificationID	identificationQualifier	identificationReferences	identificationRemarks	identificationVerificationStatus	identifiedBy	individualCount	individualID	informationWithheld	infraspecificEpithet	institutionCode	institutionID	island	islandGroup	kingdom	latestAgeOrHighestStage	latestEonOrHighestEonothem	latestEpochOrHighestSeries	latestEraOrHighestErathem	latestPeriodOrHighestSystem	lifeStage	lithostratigraphicTerms	locality	locationAccordingTo	locationID	locationRemarks	lowestBiostratigraphicZone	materialSampleID	maximumDepthInMeters	maximumDistanceAboveSurfaceInMeters	maximumElevationInMeters	member	minimumDepthInMeters	minimumDistanceAboveSurfaceInMeters	minimumElevationInMeters	month	municipality	nameAccordingTo	nameAccordingToID	namePublishedIn	namePublishedInID	namePublishedInYear	nomenclaturalCode	nomenclaturalStatus	occurrenceDetails	occurrenceID	occurrenceRemarks	occurrenceStatus	order	originalNameUsage	originalNameUsageID	otherCatalogNumbers	ownerInstitutionCode	parentNameUsage	parentNameUsageID	phylum	pointRadiusSpatialFit	preparations	previousIdentifications	recordNumber	recordedBy	reproductiveCondition	samplingEffort	samplingProtocol	scientificName	scientificNameAuthorship	scientificNameID	sex	specificEpithet	startDayOfYear	stateProvince	subgenus	taxonConceptID	taxonID	taxonRank	taxonRemarks	taxonomicStatus	typeStatus	verbatimCoordinateSystem	verbatimCoordinates	verbatimDepth	verbatimElevation	verbatimEventDate	verbatimLatitude	verbatimLocality	verbatimLongitude	verbatimSRS	verbatimTaxonRank	vernacularName	waterBody	year
1019883501									Leucobryum crispum (UBC B72797)																	81283									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=342265&ass_num=B72797				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B72797		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1975-01-18											Leucobryum										on stump														crispum	University of British Columbia				Plantae								porto rico																				ICBN			81283							University of British Columbia					dried		s.n.	J.A. Shafer				Leucobryum crispum				crispum						species								1975 Jan 18	?s		?w					
1019883505									Leucobryum crispum (UBC B72799)																	81285									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=342267&ass_num=B72799				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B72799		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-09-22											Leucobryum										on large tree														crispum	University of British Columbia				Plantae								rio de la mina trail, sierra de luquillo																				ICBN			81285							University of British Columbia					dried		4073	W.C. Steere				Leucobryum crispum				crispum						species								1939 Sep 22	?s		?w					
1019883524									Leucobryum crispum (UBC B72800)																	81286									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=342268&ass_num=B72800				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B72800		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-09-29											Leucobryum										on tree mossy forest														crispum	University of British Columbia				Plantae								el yunque sierra de lyquillo																				ICBN			81286							University of British Columbia					dried		4120	W.C. Steere				Leucobryum crispum				crispum						species								1939 Sep 29	?s		?w					
1019882409									Leucoloma serrulatum (UBC B70499)																	79140									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=340122&ass_num=B70499				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B70499		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-12-29											Leucoloma										on tree														serrulatum	University of British Columbia				Plantae								old trail from maricao, s to maricao insular forest																				ICBN			79140							University of British Columbia					dried		5612	W.C. Steere				Leucoloma serrulatum				serrulatum						species								1939 Dec 29	?s		?e					
1019854573									Syrrhopodon incompletus var. berteroanus (UBC B7515)																	31518									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=292500&ass_num=B7515				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B7515		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-12-24											Syrrhopodon										on trunk of large sloaria in deep forest										W.R. Reese; 1980				berteroanus	University of British Columbia				Plantae								along rio juau diego, sierra de luquillo																				ICBN			31518							University of British Columbia					dried		5435	W.C. Steere				Syrrhopodon incompletus var. berteroanus				incompletus						varietas					ca. 18 n, 66° W			1939 Dec 24	ca. 18 n		66° W	unknown				
1019854574									Syrrhopodon incompletus var. berteroanus (UBC B7513)																	31520									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=292502&ass_num=B7513				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B7513		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-11-10											Syrrhopodon										on trunk of great tabanuco tree										W.R. Reese; 1980				berteroanus	University of British Columbia				Plantae								guavate purehase unit, sieria de cayey																				ICBN			31520							University of British Columbia					dried		4815	W.C. Steere				Syrrhopodon incompletus var. berteroanus				incompletus						varietas					ca. 18 n, 66° W			1939 Nov 10	ca. 18 n		66° W	unknown				
1019854557									Syrrhopodon incompletus var. berteroanus (UBC B7512)																	31521									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=292503&ass_num=B7512				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B7512		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-10-28											Syrrhopodon										on sierra palm in large forest										W.R. Reese; 1980				berteroanus	University of British Columbia				Plantae								southwest of la tarrecilla, barrauquitas																				ICBN			31521							University of British Columbia					dried		4662	W.C. Steere				Syrrhopodon incompletus var. berteroanus				incompletus						varietas					ca. 18 n, 66° W			1939 Oct 28	ca. 18 n		66° W	unknown				
1019854583									Syrrhopodon prolifer var. papillosus (UBC B7562)																	31546									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=292528&ass_num=B7562				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B7562		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1940-02-22											Syrrhopodon										on rotten stump										W.R. Reese; 1980				papillosus	University of British Columbia				Plantae								garcia tract, rio abajo project, s of arecibo																				ICBN			31546							University of British Columbia					dried		6613	W.C. Steere				Syrrhopodon prolifer var. papillosus				prolifer						varietas								1940 Feb 22	?n		?w					
1019854644									Syrrhopodon incompletus var. berteroanus (UBC B7556)																	31524									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=292506&ass_num=B7556				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B7556		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1915-03-19/20											Syrrhopodon										on tree in forest										W.R. Reese; 1980				berteroanus	University of British Columbia				Plantae								?																				ICBN			31524							University of British Columbia					dried		s.n.	N.L. Britton				Syrrhopodon incompletus var. berteroanus				incompletus						varietas								1915 Mar 19-20	?n		?w					
1019854599									Syrrhopodon prolifer var. papillosus (UBC B7564)																	31544									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=292526&ass_num=B7564				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B7564		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1915-02-07											Syrrhopodon										rotten log										W.R. Reese; 1980				papillosus	University of British Columbia				Plantae								?																				ICBN			31544							University of British Columbia					dried		s.n.	E.G. Britton				Syrrhopodon prolifer var. papillosus				prolifer						varietas								1915 Feb 07	?n		?w					
1019854625									Syrrhopodon prolifer var. papillosus (UBC B7557)																	31548									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=292530&ass_num=B7557				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B7557		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1967-08-27											Syrrhopodon										on moist, diffusely lit bark of tree at crest of ridge										W.R. Reese; 1980				papillosus	University of British Columbia				Plantae								near el yunque along hwy. 191 s of palmer																				ICBN			31548							University of British Columbia					dried		7620	D.H. Norris				Syrrhopodon prolifer var. papillosus				prolifer						varietas								1967 Aug 27	?n		?w					
1019854586									Syrrhopodon prolifer var. papillosus (UBC B7566)																	31542									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=292524&ass_num=B7566				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B7566		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-10-12											Syrrhopodon										on dead tree fern										W.R. Reese; 1980				papillosus	University of British Columbia				Plantae								upper slopes of el toro range, sierra de luquillo																				ICBN			31542							University of British Columbia					dried		4370	W.C. Steere				Syrrhopodon prolifer var. papillosus				prolifer						varietas								1939 Oct 12	?n		?w					
1019854597									Syrrhopodon prolifer var. papillosus (UBC B7563)																	31545									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=292527&ass_num=B7563				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B7563		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-09-30											Syrrhopodon										on steep clay banks along lower el yunque trail										W.R. Reese; 1980				papillosus	University of British Columbia				Plantae								sierra de luquillo																				ICBN			31545							University of British Columbia					dried		4179	W.C. Steere				Syrrhopodon prolifer var. papillosus				prolifer						varietas								1939 Sep 30	?n		?w					
1019854593									Syrrhopodon prolifer var. papillosus (UBC B7565)																	31543									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=292525&ass_num=B7565				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B7565		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-09-22											Syrrhopodon										on sierra palm										W.R. Reese; 1980				papillosus	University of British Columbia				Plantae								rio de la mina trail, sierra de luquillo																				ICBN			31543							University of British Columbia					dried		4060	W.C. Steere				Syrrhopodon prolifer var. papillosus				prolifer						varietas								1939 Sep 22	?n		?w					
1019854568									Syrrhopodon incompletus var. berteroanus (UBC B7514)																	31519									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=292501&ass_num=B7514				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B7514		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-09-22											Syrrhopodon										on sierra palm trunk										W.R. Reese; 1980				berteroanus	University of British Columbia				Plantae								rio de la nuria, sierra de luquillo																				ICBN			31519							University of British Columbia					dried		4067	W.C. Steere				Syrrhopodon incompletus var. berteroanus				incompletus						varietas					ca. 18 n, 66° W			1939 Sep 22	ca. 18 n		66° W	unknown				
1019854587									Syrrhopodon prolifer var. papillosus (UBC B7555)																	31549									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=292531&ass_num=B7555				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B7555		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1915-02-07											Syrrhopodon										rotten log										W.R. Reese; 1980				papillosus	University of British Columbia				Plantae								?																				ICBN			31549							University of British Columbia					dried		s.n.	E.G. Britton				Syrrhopodon prolifer var. papillosus				prolifer						varietas								1915 Feb 07	?n		?w					
1019854661									Syrrhopodon prolifer var. papillosus (UBC B7554)																	31550									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=292532&ass_num=B7554				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B7554		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-05-20											Syrrhopodon										decaying wood										W.R. Reese; 1980				papillosus	University of British Columbia				Plantae								trail to pinnacles sierra de luquillo																				ICBN			31550							University of British Columbia					dried		507	Maria A. Harvey				Syrrhopodon prolifer var. papillosus				prolifer						varietas								1939 May 20	?n		?w					
1019854570									Syrrhopodon prolifer var. papillosus (UBC B7567)																	31541									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=292523&ass_num=B7567				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B7567		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-10-28											Syrrhopodon										on sierra palm										W.R. Reese; 1980				papillosus	University of British Columbia				Plantae								upper slopes of la torroeilla, barrau quitas																				ICBN			31541							University of British Columbia					dried		4622	W.C. Steere				Syrrhopodon prolifer var. papillosus				prolifer						varietas								1939 Oct 28	?n		?w					
1019854603									Syrrhopodon incompletus var. berteroanus (UBC B7511)																	31522									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=292504&ass_num=B7511				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B7511		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1967-08-27											Syrrhopodon										on moist, diffusely lit bark of tree at crest of ridge										W.R. Reese; 1980				berteroanus	University of British Columbia				Plantae								near el yunque along hwy 191 s of palmer																				ICBN			31522							University of British Columbia					dried		7621	D.H. Norris				Syrrhopodon incompletus var. berteroanus				incompletus						varietas					ca. 18 20'n, 65° 50' W			1967 Aug 27	ca. 18 20'n		65° 50' W	unknown				
1019854637									Syrrhopodon prolifer var. papillosus (UBC B7553)																	31551									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=292533&ass_num=B7553				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B7553		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1915-03-15											Syrrhopodon										on tree fern trunks										W.R. Reese; 1980				papillosus	University of British Columbia				Plantae								?																				ICBN			31551							University of British Columbia					dried		s.n.	N.L. Britton				Syrrhopodon prolifer var. papillosus				prolifer						varietas								1915 Mar 15	?n		?w					
1019854631									Syrrhopodon prolifer var. papillosus (UBC B7561)																	31547									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=292529&ass_num=B7561				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B7561		UBC	urn:lsid:biocol.org:col:15106				Porto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-12-29											Syrrhopodon										on soil and humus										W.R. Reese; 1980				papillosus	University of British Columbia				Plantae								summit of highridge through maricao insulav forest																				ICBN			31547							University of British Columbia					dried		5524	W.C. Steere				Syrrhopodon prolifer var. papillosus				prolifer						varietas								1939 Dec 29	?n		?w					
1019856529									Phyllogonium fulgens var. viride (UBC B8306)																	35430									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=296412&ass_num=B8306				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B8306		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-10-12											Phyllogonium										on twigs and trunk of tree										S.H. Lin 1981				viride	University of British Columbia				Plantae								middle slopes of mt. el toro, sierra de toquillo																				ICBN			35430							University of British Columbia					dried		4321	W.C. Steere				Phyllogonium fulgens var. viride				fulgens						varietas								1939 Oct 12	?n		?w					
