gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	acceptedNameUsage	acceptedNameUsageID	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	basisOfRecord	bed	behavior	catalogNumber	class	collectionCode	collectionID	continent	countryCode	county	dataGeneralizations	datasetID	datasetName	dateIdentified	day	decimalLatitude	decimalLongitude	disposition	dynamicProperties	earliestAgeOrLowestStage	earliestEonOrLowestEonothem	earliestEpochOrLowestSeries	earliestEraOrLowestErathem	earliestPeriodOrLowestSystem	endDayOfYear	establishmentMeans	eventDate	eventID	eventRemarks	eventTime	family	fieldNotes	fieldNumber	footprintSRS	footprintSpatialFit	footprintWKT	formation	genus	geologicalContextID	georeferencedDate	georeferenceProtocol	georeferenceRemarks	georeferenceSources	georeferenceVerificationStatus	georeferencedBy	group	habitat	higherClassification	higherGeography	higherGeographyID	highestBiostratigraphicZone	identificationID	identificationQualifier	identificationReferences	identificationRemarks	identificationVerificationStatus	identifiedBy	individualCount	individualID	informationWithheld	infraspecificEpithet	institutionCode	institutionID	island	islandGroup	kingdom	latestAgeOrHighestStage	latestEonOrHighestEonothem	latestEpochOrHighestSeries	latestEraOrHighestErathem	latestPeriodOrHighestSystem	lifeStage	lithostratigraphicTerms	locality	locationAccordingTo	locationID	locationRemarks	lowestBiostratigraphicZone	materialSampleID	maximumDistanceAboveSurfaceInMeters	member	minimumDistanceAboveSurfaceInMeters	month	municipality	nameAccordingTo	nameAccordingToID	namePublishedIn	namePublishedInID	namePublishedInYear	nomenclaturalCode	nomenclaturalStatus	occurrenceDetails	occurrenceID	occurrenceRemarks	occurrenceStatus	order	originalNameUsage	originalNameUsageID	otherCatalogNumbers	ownerInstitutionCode	parentNameUsage	parentNameUsageID	phylum	pointRadiusSpatialFit	preparations	previousIdentifications	recordNumber	recordedBy	reproductiveCondition	samplingEffort	samplingProtocol	scientificName	scientificNameID	sex	specificEpithet	startDayOfYear	stateProvince	subgenus	taxonConceptID	taxonID	taxonRank	taxonRemarks	taxonomicStatus	typeStatus	verbatimCoordinateSystem	verbatimDepth	verbatimElevation	verbatimEventDate	verbatimLocality	verbatimSRS	verbatimTaxonRank	vernacularName	waterBody	year	datasetKey	publishingCountry	lastInterpreted	coordinateAccuracy	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled
239703834																																																														PRESERVED_SPECIMEN			16679	Mammalia	Mamm			PR						22												1987-04-22T00:00Z				Phyllostomidae							Artibeus																			Genoways, H.H.				jamaicensis	UNSM				Animalia								San Juan, Univ. Puerto Rico Campus									4													Chiroptera							Chordata					Phillips, C.J.				Artibeus jamaicensis subsp. jamaicensis Leach, 1821			jamaicensis						SUBSPECIES													1987	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T04:32Z								COORDINATE_INVALID		false	false	4265312	1	44	359	734	9366	2433258		2433272	Artibeus jamaicensis	Artibeus		DIGIR_MANIS		2013-09-07T09:09Z
239703846																																																														PRESERVED_SPECIMEN			16691	Mammalia	Mamm			PR						1												1987-05-01T00:00Z				Phyllostomidae							Artibeus																			Genoways, H.H.				jamaicensis	UNSM				Animalia								San Juan, Univ. Puerto Rico Campus									5													Chiroptera							Chordata					Phillips, C.J.				Artibeus jamaicensis subsp. jamaicensis Leach, 1821			jamaicensis						SUBSPECIES													1987	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T04:32Z								COORDINATE_INVALID		false	false	4265312	1	44	359	734	9366	2433258		2433272	Artibeus jamaicensis	Artibeus		DIGIR_MANIS		2013-09-07T09:09Z
239703814																																																														PRESERVED_SPECIMEN			16659	Mammalia	Mamm			PR						16												1987-04-16T00:00Z				Phyllostomidae							Artibeus																			Genoways, H.H.				jamaicensis	UNSM				Animalia								San Juan, Univ. Puerto Rico Campus									4													Chiroptera							Chordata					Phillips, C.J.				Artibeus jamaicensis subsp. jamaicensis Leach, 1821			jamaicensis						SUBSPECIES													1987	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T04:32Z								COORDINATE_INVALID		false	false	4265312	1	44	359	734	9366	2433258		2433272	Artibeus jamaicensis	Artibeus		DIGIR_MANIS		2013-09-07T09:09Z
239703827																																																														PRESERVED_SPECIMEN			16672	Mammalia	Mamm			PR						20												1987-04-20T00:00Z				Phyllostomidae							Artibeus																			Genoways, H.H.				jamaicensis	UNSM				Animalia								San Juan, Univ. Puerto Rico Campus									4													Chiroptera							Chordata					Phillips, C.J.				Artibeus jamaicensis subsp. jamaicensis Leach, 1821			jamaicensis						SUBSPECIES													1987	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T04:32Z								COORDINATE_INVALID		false	false	4265312	1	44	359	734	9366	2433258		2433272	Artibeus jamaicensis	Artibeus		DIGIR_MANIS		2013-09-07T09:09Z
239703828																																																														PRESERVED_SPECIMEN			16673	Mammalia	Mamm			PR						20												1987-04-20T00:00Z				Phyllostomidae							Artibeus																			Genoways, H.H.				jamaicensis	UNSM				Animalia								San Juan, Univ. Puerto Rico Campus									4													Chiroptera							Chordata					Phillips, C.J.				Artibeus jamaicensis subsp. jamaicensis Leach, 1821			jamaicensis						SUBSPECIES													1987	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T04:32Z								COORDINATE_INVALID		false	false	4265312	1	44	359	734	9366	2433258		2433272	Artibeus jamaicensis	Artibeus		DIGIR_MANIS		2013-09-07T09:09Z
50225819																																																														PRESERVED_SPECIMEN			17795	Aves	Birds		NORTH_AMERICA	PR						23												1921-09-23T00:00Z				Ardeidae							Nyctanassa																			Struthers, P.H.					UNSM				Animalia								Boqueron									9													Pelecaniformes							Chordata					Struthers, P.H.				Nyctanassa violacea (Linnaeus, 1758)			violacea						SPECIES													1921	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T00:40Z								COORDINATE_INVALID		false	false	2480953	1	44	212	7190953	3685	2480952		2480953	Nyctanassa violacea	Nyctanassa		DIGIR_MANIS		2013-09-07T09:05Z
239703845																																																														PRESERVED_SPECIMEN			16690	Mammalia	Mamm			PR						27												1987-04-27T00:00Z				Phyllostomidae							Artibeus																			Genoways, H.H.				jamaicensis	UNSM				Animalia								San Juan, Univ. Puerto Rico Campus									4													Chiroptera							Chordata					Phillips, C.J.				Artibeus jamaicensis subsp. jamaicensis Leach, 1821			jamaicensis						SUBSPECIES													1987	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T04:32Z								COORDINATE_INVALID		false	false	4265312	1	44	359	734	9366	2433258		2433272	Artibeus jamaicensis	Artibeus		DIGIR_MANIS		2013-09-07T09:09Z
50137374																																																														PRESERVED_SPECIMEN			17792	Aves	Birds		NORTH_AMERICA	PR						10												1921-08-10T00:00Z				Charadriidae							Charadrius																			Struthers, P.H.					UNSM				Animalia								Boqueron									8													Charadriiformes							Chordata					Struthers, P.H.				Charadrius wilsonia Ord, 1814			wilsonia						SPECIES													1921	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T00:40Z								TAXON_MATCH_HIGHERRANK;COORDINATE_INVALID		false	false	2480302	1	44	212	7192402	2480210	2480277		2480302	Charadrius wilsonia	Charadrius		DIGIR_MANIS		2013-09-07T09:05Z
239703840																																																														PRESERVED_SPECIMEN			16685	Mammalia	Mamm			PR						24												1987-04-24T00:00Z				Phyllostomidae							Artibeus																			Genoways, H.H.				jamaicensis	UNSM				Animalia								San Juan, Univ. Puerto Rico Campus									4													Chiroptera							Chordata					Phillips, C.J.				Artibeus jamaicensis subsp. jamaicensis Leach, 1821			jamaicensis						SUBSPECIES													1987	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T04:32Z								COORDINATE_INVALID		false	false	4265312	1	44	359	734	9366	2433258		2433272	Artibeus jamaicensis	Artibeus		DIGIR_MANIS		2013-09-07T09:09Z
239703847																																																														PRESERVED_SPECIMEN			16692	Mammalia	Mamm			PR						1												1987-05-01T00:00Z				Phyllostomidae							Artibeus																			Genoways, H.H.				jamaicensis	UNSM				Animalia								San Juan, Univ. Puerto Rico Campus									5													Chiroptera							Chordata					Phillips, C.J.				Artibeus jamaicensis subsp. jamaicensis Leach, 1821			jamaicensis						SUBSPECIES													1987	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T04:32Z								COORDINATE_INVALID		false	false	4265312	1	44	359	734	9366	2433258		2433272	Artibeus jamaicensis	Artibeus		DIGIR_MANIS		2013-09-07T09:09Z
239703848																																																														PRESERVED_SPECIMEN			16693	Mammalia	Mamm			PR						1												1987-05-01T00:00Z				Phyllostomidae							Artibeus																			Genoways, H.H.				jamaicensis	UNSM				Animalia								San Juan, Univ. Puerto Rico Campus									5													Chiroptera							Chordata					Phillips, C.J.				Artibeus jamaicensis subsp. jamaicensis Leach, 1821			jamaicensis						SUBSPECIES													1987	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T04:32Z								COORDINATE_INVALID		false	false	4265312	1	44	359	734	9366	2433258		2433272	Artibeus jamaicensis	Artibeus		DIGIR_MANIS		2013-09-07T09:09Z
50159237																																																														PRESERVED_SPECIMEN			17764	Aves	Birds		NORTH_AMERICA	PR						5												1921-03-05T00:00Z				Ardeidae							Egretta																			Struthers, P.H.					UNSM				Animalia								Boqueron									3													Pelecaniformes							Chordata					Struthers, P.H.				Egretta thula (Molina, 1782)			thula						SPECIES													1921	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T00:40Z								TAXON_MATCH_HIGHERRANK;COORDINATE_INVALID		false	false	2480873	1	44	212	7190953	3685	2480872		2480873	Egretta thula	Egretta		DIGIR_MANIS		2013-09-07T09:05Z
239703829																																																														PRESERVED_SPECIMEN			16674	Mammalia	Mamm			PR						20												1987-04-20T00:00Z				Phyllostomidae							Artibeus																			Genoways, H.H.				jamaicensis	UNSM				Animalia								San Juan, Univ. Puerto Rico Campus									4													Chiroptera							Chordata					Phillips, C.J.				Artibeus jamaicensis subsp. jamaicensis Leach, 1821			jamaicensis						SUBSPECIES													1987	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T04:32Z								COORDINATE_INVALID		false	false	4265312	1	44	359	734	9366	2433258		2433272	Artibeus jamaicensis	Artibeus		DIGIR_MANIS		2013-09-07T09:09Z
859366158																										urn:catalog:AMNH:Mammals:M-239116									en				2013-08-07T00:00Z															PhysicalObject								PRESERVED_SPECIMEN			M-239116	Mammalia	Mammals		NORTH_AMERICA	PR						17										48	NATIVE	1969-02-17T00:00Z				Delphinidae							Stenella										Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Stenella	West Indies;Puerto Rico;;;Puerto Rico;Greater Antilles;Caribbean Sea;													AMNH	urn:lsid:biocol.org:col:34925	Puerto Rico	Greater Antilles	Animalia								Off Puerto Rico.									2							ICZN					present	Cetacea							Chordata		Skull, Skeleton, Cranium and Mandible, Complete Post Cranial, Not Mounted, Disarticulated		EDM-809	E. D. Mitchell				Stenella frontalis (G. Cuvier, 1829)		MALE	frontalis	48					SPECIES							1969-02-17	West Indies; Puerto Rico; ; ; ; ; Caribbean Sea; ; Greater Antilles; Puerto Rico; West Indies; Puerto Rico; ; ; ; ; Caribbean Sea; ; Greater Antilles; Puerto Rico; Off Puerto Rico.				Caribbean Sea	1969	96ca66b4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T19:41Z								COORDINATE_INVALID		false	false	5220045	1	44	359	733	5314	2440546		5220045	Stenella frontalis	Stenella		DWC_ARCHIVE	2014-05-29T20:01Z	2013-12-13T20:52Z
239703815																																																														PRESERVED_SPECIMEN			16660	Mammalia	Mamm			PR						16												1987-04-16T00:00Z				Phyllostomidae							Artibeus																			Genoways, H.H.				jamaicensis	UNSM				Animalia								San Juan, Univ. Puerto Rico Campus									4													Chiroptera							Chordata					Phillips, C.J.				Artibeus jamaicensis subsp. jamaicensis Leach, 1821			jamaicensis						SUBSPECIES													1987	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T04:32Z								COORDINATE_INVALID		false	false	4265312	1	44	359	734	9366	2433258		2433272	Artibeus jamaicensis	Artibeus		DIGIR_MANIS		2013-09-07T09:09Z
239703818																																																														PRESERVED_SPECIMEN			16663	Mammalia	Mamm			PR						17												1987-04-17T00:00Z				Phyllostomidae							Artibeus																			Genoways, H.H.				jamaicensis	UNSM				Animalia								San Juan, Univ. Puerto Rico Campus									4													Chiroptera							Chordata					Phillips, C.J.				Artibeus jamaicensis subsp. jamaicensis Leach, 1821			jamaicensis						SUBSPECIES													1987	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T04:32Z								COORDINATE_INVALID		false	false	4265312	1	44	359	734	9366	2433258		2433272	Artibeus jamaicensis	Artibeus		DIGIR_MANIS		2013-09-07T09:09Z
239703837																																																														PRESERVED_SPECIMEN			16682	Mammalia	Mamm			PR						24												1987-04-24T00:00Z				Phyllostomidae							Artibeus																			Genoways, H.H.				jamaicensis	UNSM				Animalia								San Juan, Univ. Puerto Rico Campus									4													Chiroptera							Chordata					Phillips, C.J.				Artibeus jamaicensis subsp. jamaicensis Leach, 1821			jamaicensis						SUBSPECIES													1987	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T04:32Z								COORDINATE_INVALID		false	false	4265312	1	44	359	734	9366	2433258		2433272	Artibeus jamaicensis	Artibeus		DIGIR_MANIS		2013-09-07T09:09Z
239703819																																																														PRESERVED_SPECIMEN			16664	Mammalia	Mamm			PR						18												1987-04-18T00:00Z				Phyllostomidae							Artibeus																			Genoways, H.H.				jamaicensis	UNSM				Animalia								San Juan, Univ. Puerto Rico Campus									4													Chiroptera							Chordata					Phillips, C.J.				Artibeus jamaicensis subsp. jamaicensis Leach, 1821			jamaicensis						SUBSPECIES													1987	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T04:32Z								COORDINATE_INVALID		false	false	4265312	1	44	359	734	9366	2433258		2433272	Artibeus jamaicensis	Artibeus		DIGIR_MANIS		2013-09-07T09:09Z
239703839																																																														PRESERVED_SPECIMEN			16684	Mammalia	Mamm			PR						24												1987-04-24T00:00Z				Phyllostomidae							Artibeus																			Genoways, H.H.				jamaicensis	UNSM				Animalia								San Juan, Univ. Puerto Rico Campus									4													Chiroptera							Chordata					Phillips, C.J.				Artibeus jamaicensis subsp. jamaicensis Leach, 1821			jamaicensis						SUBSPECIES													1987	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T04:32Z								COORDINATE_INVALID		false	false	4265312	1	44	359	734	9366	2433258		2433272	Artibeus jamaicensis	Artibeus		DIGIR_MANIS		2013-09-07T09:09Z
239717177																																																														PRESERVED_SPECIMEN			17767	Aves	Birds		NORTH_AMERICA	PR						5												1921-03-05T00:00Z				Rallidae							Rallus																			Struthers, P.H.				caribaeus	UNSM				Animalia								Boqueron									3													Gruiformes							Chordata					Struthers, P.H.				Rallus longirostris caribaeus Ridgway, 1880			longirostris						SUBSPECIES													1921	851ab8c4-f762-11e1-a439-00145eb45e9a	US	2014-06-05T04:32Z								COORDINATE_INVALID		false	false	6176636	1	44	212	1493	9342	2474794		2474801	Rallus longirostris	Rallus		DIGIR_MANIS		2013-09-07T09:09Z
911537961		not-for-profit use only																								URI:catalog:ROM:Reptiles and Amphibians:16170									en				2014-11-19T00:00Z							http://creativecommons.org/licenses/by-nc/3.0/	Royal Ontario Museum; ROM							PhysicalObject								PRESERVED_SPECIMEN			16170	Reptilia	Reptiles and Amphibians	urn:lsid:biocol.org:col:34833	NORTH_AMERICA	PR				Herpetology	1986-07-15T00:00Z	18												1986-04-18T00:00Z				Polychrotidae							Anolis			MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices							Animalia; Chordata; Reptilia; Squamata; Iguanidae; Anolis	Caribbean; Puerto Rico								Gracie, A.					Royal Ontario Museum: ROM				Animalia								Carite Forest Reserve, Cayey Mountains, SE interior									4													Squamata							Chordata		whole animal (ETOH)			Gracie, A.; Woodward, S.				Anolis cristatellus Duméril & Bibron, 1837			cristatellus						SPECIES							19860418	Carite Forest Reserve, Cayey Mountains, SE interior					1986	cd875b5a-b3fe-48f2-94c7-371cab1431f3	CA	2014-11-24T17:07Z								COORDINATE_INVALID		false	false	2467091	1	44	358	715	5017	2468081		2467091	Anolis cristatellus	Anolis		DWC_ARCHIVE	2014-11-24T15:31Z	2014-11-24T15:20Z
911537890		not-for-profit use only																								URI:catalog:ROM:Reptiles and Amphibians:16167									en				2014-11-19T00:00Z							http://creativecommons.org/licenses/by-nc/3.0/	Royal Ontario Museum; ROM							PhysicalObject								PRESERVED_SPECIMEN			16167	Reptilia	Reptiles and Amphibians	urn:lsid:biocol.org:col:34833	NORTH_AMERICA	PR				Herpetology	1986-07-15T00:00Z	18												1986-04-18T00:00Z				Polychrotidae							Anolis			MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices							Animalia; Chordata; Reptilia; Squamata; Iguanidae; Anolis	Caribbean; Puerto Rico								Gracie, A.					Royal Ontario Museum: ROM				Animalia								Carite Forest Reserve, Cayey Mountains, SE interior									4													Squamata							Chordata		whole animal (ETOH)			Gracie, A.; Woodward, S.				Anolis cristatellus Duméril & Bibron, 1837			cristatellus						SPECIES							19860418	Carite Forest Reserve, Cayey Mountains, SE interior					1986	cd875b5a-b3fe-48f2-94c7-371cab1431f3	CA	2014-11-24T17:07Z								COORDINATE_INVALID		false	false	2467091	1	44	358	715	5017	2468081		2467091	Anolis cristatellus	Anolis		DWC_ARCHIVE	2014-11-24T15:31Z	2014-11-24T15:20Z
911537928		not-for-profit use only																								URI:catalog:ROM:Reptiles and Amphibians:16161									en				2014-11-19T00:00Z							http://creativecommons.org/licenses/by-nc/3.0/	Royal Ontario Museum; ROM							PhysicalObject								PRESERVED_SPECIMEN			16161	Reptilia	Reptiles and Amphibians	urn:lsid:biocol.org:col:34833	NORTH_AMERICA	PR				Herpetology	1986-07-15T00:00Z	18												1986-04-18T00:00Z				Polychrotidae							Anolis			MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices							Animalia; Chordata; Reptilia; Squamata; Iguanidae; Anolis	Caribbean; Puerto Rico								Gracie, A.					Royal Ontario Museum: ROM				Animalia								Carite Forest Reserve, Cayey Mountains, SE interior									4													Squamata							Chordata		whole animal (ETOH)			Gracie, A.; Woodward, S.				Anolis krugi Peters, 1877			krugi						SPECIES							19860418	Carite Forest Reserve, Cayey Mountains, SE interior					1986	cd875b5a-b3fe-48f2-94c7-371cab1431f3	CA	2014-11-24T17:07Z								COORDINATE_INVALID		false	false	2467391	1	44	358	715	5017	2468081		2467391	Anolis krugi	Anolis		DWC_ARCHIVE	2014-11-24T15:31Z	2014-11-24T15:20Z
911538000		not-for-profit use only																								URI:catalog:ROM:Reptiles and Amphibians:16164									en				2014-11-19T00:00Z							http://creativecommons.org/licenses/by-nc/3.0/	Royal Ontario Museum; ROM							PhysicalObject								PRESERVED_SPECIMEN			16164	Reptilia	Reptiles and Amphibians	urn:lsid:biocol.org:col:34833	NORTH_AMERICA	PR				Herpetology	1986-07-15T00:00Z	18												1986-04-18T00:00Z				Polychrotidae							Anolis			MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices							Animalia; Chordata; Reptilia; Squamata; Iguanidae; Anolis	Caribbean; Puerto Rico								Gracie, A.					Royal Ontario Museum: ROM				Animalia								Carite Forest Reserve, Cayey Mountains, SE interior									4													Squamata							Chordata		whole animal (ETOH)			Gracie, A.; Woodward, S.				Anolis krugi Peters, 1877			krugi						SPECIES							19860418	Carite Forest Reserve, Cayey Mountains, SE interior					1986	cd875b5a-b3fe-48f2-94c7-371cab1431f3	CA	2014-11-24T17:07Z								COORDINATE_INVALID		false	false	2467391	1	44	358	715	5017	2468081		2467391	Anolis krugi	Anolis		DWC_ARCHIVE	2014-11-24T15:31Z	2014-11-24T15:20Z
911537974		not-for-profit use only																								URI:catalog:ROM:Reptiles and Amphibians:16163									en				2014-11-19T00:00Z							http://creativecommons.org/licenses/by-nc/3.0/	Royal Ontario Museum; ROM							PhysicalObject								PRESERVED_SPECIMEN			16163	Reptilia	Reptiles and Amphibians	urn:lsid:biocol.org:col:34833	NORTH_AMERICA	PR				Herpetology	1986-07-15T00:00Z	18												1986-04-18T00:00Z				Polychrotidae							Anolis			MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices							Animalia; Chordata; Reptilia; Squamata; Iguanidae; Anolis	Caribbean; Puerto Rico								Gracie, A.					Royal Ontario Museum: ROM				Animalia								Carite Forest Reserve, Cayey Mountains, SE interior									4													Squamata							Chordata		whole animal (ETOH)			Gracie, A.; Woodward, S.				Anolis krugi Peters, 1877			krugi						SPECIES							19860418	Carite Forest Reserve, Cayey Mountains, SE interior					1986	cd875b5a-b3fe-48f2-94c7-371cab1431f3	CA	2014-11-24T17:07Z								COORDINATE_INVALID		false	false	2467391	1	44	358	715	5017	2468081		2467391	Anolis krugi	Anolis		DWC_ARCHIVE	2014-11-24T15:31Z	2014-11-24T15:20Z
